timestamp,time,actual_pv,predicted_pv,load,soc_no_forecast,soc_with_forecast,freq_dev_no_forecast,freq_dev_with_forecast
2026-03-03 07:00:00,126000,0.9028466135635148,0.8858583569526672,0.6387040963680856,3.813121913785229,3.813121913785229,0.0,0.0
2026-03-03 07:01:00,126300,0.9128474593410192,0.8930367231369019,0.5411159217296059,3.7805138841701926,3.7805138841701926,0.0,0.0
2026-03-03 07:02:00,126600,0.8826689737233028,0.8964722752571106,0.5471446648321614,3.751081927249917,3.751081927249917,0.0,0.0
2026-03-03 07:03:00,126900,0.7157448978363347,0.8998861312866211,0.6083493443361325,3.74166126466218,3.74166126466218,0.0,0.0
2026-03-03 07:04:00,127200,0.8941051004832518,0.8977019786834717,0.6351864304105612,3.7189491006207156,3.7189491006207156,0.0,0.0
2026-03-03 07:05:00,127500,1.0,0.8934290409088135,0.5350803747590465,3.6781666773539654,3.6781666773539654,0.0,0.0
2026-03-03 07:06:00,127800,0.8366112288004506,0.8960361480712891,0.6862215382228634,3.6649745992331244,3.6649745992331244,0.0,0.0
2026-03-03 07:07:00,128100,0.939268330820924,0.9000306129455566,0.6765154832684095,3.641926103833781,3.641926103833781,0.0,0.0
2026-03-03 07:08:00,128400,0.9843025040129918,0.8998273015022278,0.587855731539352,3.6071500711606546,3.6071500711606546,0.0,0.0
2026-03-03 07:09:00,128700,0.8088177804406707,0.8931475281715393,0.6647803617171606,3.5945152098691184,3.5945152098691184,0.0,0.0
2026-03-03 07:10:00,129000,0.8548697135656336,0.8928700685501099,0.6238274743534477,3.57424834678033,3.57424834678033,0.0,0.0
2026-03-03 07:11:00,129300,0.7979946753242023,0.8894963264465332,0.6140297156723297,3.558111069617885,3.558111069617885,0.0,0.0
2026-03-03 07:12:00,129600,0.8169268387547314,0.882024884223938,0.6397623576314098,3.5425703256596988,3.5425703256596988,0.0,0.0
2026-03-03 07:13:00,129900,0.769312502549437,0.8779597282409668,0.576553452399624,3.525661637050066,3.525661637050066,0.0,0.0
2026-03-03 07:14:00,130200,0.8065303821447682,0.8652302026748657,0.6712983887593762,3.5137991814899436,3.5137991814899436,0.0,0.0
2026-03-03 07:15:00,130500,1.0,0.8579832911491394,0.6876182261646178,3.4863972715043836,3.4863972715043836,0.0,0.0
2026-03-03 07:16:00,130800,0.8007526723274001,0.8602179288864136,0.6824676488111939,3.476021392248576,3.476021392248576,0.0,0.0
2026-03-03 07:17:00,131100,0.9021712813270536,0.8541054725646973,0.7292040726121688,3.4608488300806037,3.4608488300806037,0.0,0.0
2026-03-03 07:18:00,131400,0.8360401023438917,0.8446996808052063,0.6148992941879551,3.441450513575697,3.441450513575697,0.0,0.0
2026-03-03 07:19:00,131700,1.0,0.8458809852600098,0.6906961800122409,3.414318599541683,3.414318599541683,0.0,0.0
2026-03-03 07:20:00,132000,1.0,0.8440370559692383,0.7710410837957782,3.3942344840851724,3.3942344840851724,0.0,0.0
2026-03-03 07:21:00,132300,0.96061486104583,0.8393616676330566,0.7464418898994871,3.375447381353037,3.375447381353037,0.0,0.0
2026-03-03 07:22:00,132600,0.899946698970437,0.8457708358764648,0.7336101015681439,3.360856451756345,3.360856451756345,0.0,0.0
2026-03-03 07:23:00,132900,0.8409389152632459,0.8494116067886353,0.7018590423500501,3.34865646290431,3.34865646290431,0.0,0.0
2026-03-03 07:24:00,133200,0.7391577852542792,0.8515658378601074,0.6804700687688412,3.34350841759857,3.34350841759857,0.0,0.0
2026-03-03 07:25:00,133500,1.0,0.8492904901504517,0.688700925785773,3.3162014812639886,3.3162014812639886,0.0,0.0
2026-03-03 07:26:00,133800,0.7697560569320622,0.8507677316665649,0.6839744293272328,3.3086767770881265,3.3086767770881265,0.0,0.0
2026-03-03 07:27:00,134100,0.9051717170578027,0.8468132019042969,0.721151804207516,3.2925346794696804,3.2925346794696804,0.0,0.0
2026-03-03 07:28:00,134400,0.937448136522498,0.8381264209747314,0.731268975705902,3.274448788169979,3.274448788169979,0.0,0.0
2026-03-03 07:29:00,134700,0.7682522815169694,0.8369443416595459,0.6210463407044305,3.2615359863443176,3.2615359863443176,0.0,0.0
2026-03-03 07:30:00,135000,0.9194782610645812,0.8308916687965393,0.6427803188175917,3.2372642370244065,3.2372642370244065,0.0,0.0
2026-03-03 07:31:00,135300,0.8836067877133051,0.8257808089256287,0.6414284398326048,3.216020522298029,3.216020522298029,0.0,0.0
2026-03-03 07:32:00,135600,0.9711061333985762,0.8154593706130981,0.6673485188903187,3.189375117516603,3.189375117516603,0.0,0.0
2026-03-03 07:33:00,135900,0.7421194334940859,0.816546618938446,0.6876798120293794,3.184599712124962,3.184599712124962,0.0,0.0
2026-03-03 07:34:00,136200,0.6508364616780233,0.8156303763389587,0.7048539350210442,3.1888760954312847,3.1888760954312847,0.0,0.0
2026-03-03 07:35:00,136500,0.7188717080612007,0.8076477646827698,0.7184326545238174,3.188837581963093,3.188837581963093,0.0,0.0
2026-03-03 07:36:00,136800,0.7799376554850305,0.7986751794815063,0.7348916225514158,3.1848861755654077,3.1848861755654077,0.0,0.0
2026-03-03 07:37:00,137100,0.7541439237807963,0.7929262518882751,0.7058880628431738,3.1806532053077214,3.1806532053077214,0.0,0.0
2026-03-03 07:38:00,137400,0.6978930502326375,0.771506667137146,0.6898804350393222,3.1799503443258517,3.1799503443258517,0.0,0.0
2026-03-03 07:39:00,137700,0.5348803979430102,0.7551546692848206,0.6555817544280618,3.1895058683809183,3.1895058683809183,0.0,0.0
2026-03-03 07:40:00,138000,0.7610663058750223,0.7328428626060486,0.671668281550906,3.1816639364226624,3.1816639364226624,0.0,0.0
2026-03-03 07:41:00,138300,0.8991304826918135,0.7124426364898682,0.6738718366723484,3.161904406070078,3.161904406070078,0.0,0.0
2026-03-03 07:42:00,138600,0.7358651226193809,0.7062181234359741,0.7378994407664362,3.1620654562567196,3.1620654562567196,0.0,0.0
2026-03-03 07:43:00,138900,0.737569378636431,0.6947804093360901,0.7268277919737295,3.161123211812623,3.161123211812623,0.0,0.0
2026-03-03 07:44:00,139200,0.7207941337446219,0.678606390953064,0.7114133562482596,3.160300336593644,3.160300336593644,0.0,0.0
2026-03-03 07:45:00,139500,0.6898322328420201,0.6665847897529602,0.7265530241541078,3.1632073992391843,3.1632073992391843,0.0,0.0
2026-03-03 07:46:00,139800,0.7295626997547023,0.6627674102783203,0.6906566857574858,3.1597945909938145,3.1597945909938145,0.0,0.0
2026-03-03 07:47:00,140100,0.6618991183226091,0.6638376712799072,0.6715546058599527,3.1605589837571877,3.1605589837571877,0.0,0.0
2026-03-03 07:48:00,140400,0.5767634698887667,0.6569324731826782,0.6149041141674568,3.1635784514292506,3.1635784514292506,0.0,0.0
2026-03-03 07:49:00,140700,0.5138123425891867,0.6542350649833679,0.6773918388542284,3.1765284948835664,3.1765284948835664,0.0,0.0
2026-03-03 07:50:00,141000,0.5536114831898177,0.6422556638717651,0.6215972022768999,3.181910697644627,3.181910697644627,0.0,0.0
2026-03-03 07:51:00,141300,0.5947440746107199,0.6379711031913757,0.7102556366060463,3.1910553629692573,3.1910553629692573,0.0,0.0
2026-03-03 07:52:00,141600,0.5162769899955515,0.6300066709518433,0.6473012827987921,3.201428119482847,3.201428119482847,0.0,0.0
2026-03-03 07:53:00,141900,0.5636125518403672,0.6094132661819458,0.6874175308133941,3.2112293469848785,3.2112293469848785,0.0,0.0
2026-03-03 07:54:00,142200,0.5601338060859835,0.5840849876403809,0.684694822281906,3.2210904274337224,3.2210904274337224,0.0,0.0
2026-03-03 07:55:00,142500,0.5833311528446605,0.5688397884368896,0.5843816000957168,3.221173587841098,3.221173587841098,0.0,0.0
2026-03-03 07:56:00,142800,0.6118491443960394,0.5621899366378784,0.5976887766059531,3.2199314503156518,3.2199314503156518,0.0,0.0
2026-03-03 07:57:00,143100,0.4746966741923554,0.5509907603263855,0.7247265659235604,3.2397254834110387,3.2397254834110387,0.0,0.0
2026-03-03 07:58:00,143400,0.3192223434852339,0.5350345969200134,0.6959160142177209,3.2695470656773606,3.2695470656773606,0.0,0.0
2026-03-03 07:59:00,143700,0.3983794823455302,0.5038861036300659,0.7602294582515685,3.2981935221032552,3.2981935221032552,0.0,0.0
2026-03-03 08:00:00,144000,0.4199800086521904,0.4730212986469269,0.7150419751412351,3.3215525944503046,3.3215525944503046,0.0,0.0
2026-03-03 08:01:00,144300,0.2144829455793925,0.4389718770980835,0.6617836831195889,3.3569639028389036,3.3569639028389036,0.0,0.0
2026-03-03 08:02:00,144600,0.5192228875768778,0.4073044955730438,0.5844011933396966,3.362123852045127,3.362123852045127,0.0,0.0
2026-03-03 08:03:00,144900,0.3767098121239102,0.38559138774871826,0.7246161891924803,3.389666440229722,3.389666440229722,0.0,0.0
2026-03-03 08:04:00,145200,0.3825503725866094,0.36692047119140625,0.7545668705468292,3.4191177463182396,3.4191177463182396,0.0,0.0
2026-03-03 08:05:00,145500,0.4627468807079585,0.3472006916999817,0.5810233479994692,3.4284812999788175,3.4284812999788175,0.0,0.0
2026-03-03 08:06:00,145800,0.2448038459788669,0.33593976497650146,0.6861925748594131,3.4634245743485272,3.4634245743485272,0.0,0.0
2026-03-03 08:07:00,146100,0.3466997118612486,0.3177461624145508,0.6663360623163874,3.4887291187595593,3.4887291187595593,0.0,0.0
2026-03-03 08:08:00,146400,0.2596488072436527,0.30076074600219727,0.5657000426206411,3.512958174893571,3.512958174893571,0.0,0.0
2026-03-03 08:09:00,146700,0.2334374259263007,0.2793011963367462,0.6091497719389845,3.5427020689529085,3.5427020689529085,0.0,0.0
2026-03-03 08:10:00,147000,0.1557179018118309,0.26759812235832214,0.688881483108678,3.5849108524722424,3.5849108524722424,0.0,0.0
2026-03-03 08:11:00,147300,0.3804776244622088,0.2543056011199951,0.7412110547614241,3.6134689157042637,3.6134689157042637,0.0,0.0
2026-03-03 08:12:00,147600,0.157245648536735,0.24459660053253174,0.670224938931366,3.6540797761938384,3.6540797761938384,1.7080354225002407e-16,1.7080354225002407e-16
2026-03-03 08:13:00,147900,0.2455277145040855,0.22568674385547638,0.6655259601052628,3.6873296373039315,3.6873296373039315,0.0,0.0
2026-03-03 08:14:00,148200,0.0,0.20939810574054718,0.6547979240018628,3.739167806287412,3.739167806287412,0.0,0.0
2026-03-03 08:15:00,148500,0.2549099005399036,0.17411716282367706,0.6885351644221048,3.7734964730114195,3.7734964730114195,0.0,0.0
2026-03-03 08:16:00,148800,0.2226946885937526,0.15720994770526886,0.6302178821232809,3.8057587258325074,3.8057587258325074,0.0,0.0
2026-03-03 08:17:00,149100,0.1077235983964984,0.1467791497707367,0.662660758960688,3.849691251043839,3.849691251043839,0.0,0.0
2026-03-03 08:18:00,149400,0.0557459218590999,0.12897232174873352,0.7280345628894295,3.9029141017920734,3.9029141017920734,0.0,0.0
2026-03-03 08:19:00,149700,0.0988628168684854,0.11599427461624146,0.5904218053566965,3.9418291883807233,3.9418291883807233,0.0,0.0
2026-03-03 08:20:00,150000,0.2681365147168318,0.09999285638332367,0.6482700083721954,3.971923089961773,3.971923089961773,0.0,0.0
2026-03-03 08:21:00,150300,0.0,0.09438975900411606,0.6263159388199776,4.021506435118354,4.021506435118354,0.0,0.0
2026-03-03 08:22:00,150600,0.0782027387574128,0.0838828980922699,0.6155560569650282,4.0640469061431235,4.0640469061431235,0.0,0.0
2026-03-03 08:23:00,150900,0.0,0.07735620439052582,0.6085659354615225,4.112225042700494,4.112225042700494,0.0,0.0
2026-03-03 08:24:00,151200,0.0,0.06476595997810364,0.6220897215416392,4.161473812322541,4.161473812322541,0.0,0.0
2026-03-03 08:25:00,151500,0.0,0.05499729514122009,0.6156183088029122,4.210210261769438,4.210210261769438,0.0,0.0
2026-03-03 08:26:00,151800,0.0,0.04346504434943199,0.591989361409758,4.2570760862143775,4.2570760862143775,0.0,0.0
2026-03-03 08:27:00,152100,0.0,0.03553014621138573,0.6430077336615636,4.3079808651292515,4.3079808651292515,0.0,0.0
2026-03-03 08:28:00,152400,0.0,0.02877785451710224,0.594500066280825,4.355045453709817,4.355045453709817,0.0,0.0
2026-03-03 08:29:00,152700,0.0,0.020050818100571632,0.5786080359093657,4.400851923219308,4.400851923219308,0.0,0.0
2026-03-03 08:30:00,153000,0.0,0.016492711380124092,0.5645032247641977,4.445541761846474,4.445541761846474,0.0,0.0
2026-03-03 08:31:00,153300,0.0,0.017242910340428352,0.6363720394105074,4.495921214966473,4.495921214966473,0.0,0.0
2026-03-03 08:32:00,153600,0.0,0.01575792394578457,0.5217638237983946,4.5,4.5,-0.7234497363662387,-0.7234497363662387
2026-03-03 08:33:00,153900,0.0,0.012895042076706886,0.6023474665912749,4.5,4.5,-0.9266884101404229,-0.9266884101404229
2026-03-03 08:34:00,154200,0.0,0.012495612725615501,0.6095624393829493,4.5,4.5,-0.9377883682814605,-0.9377883682814605
2026-03-03 08:35:00,154500,0.0,0.009840022772550583,0.4634734700294906,4.5,4.5,-0.7130361077376778,-0.7130361077376778
2026-03-03 08:36:00,154800,0.0,0.009811805561184883,0.5376838143045608,4.5,4.5,-0.8272058681608628,-0.8272058681608628
2026-03-03 08:37:00,155100,0.0,0.010344278067350388,0.6213867210000967,4.5,4.5,-0.9559795707693796,-0.9559795707693796
2026-03-03 08:38:00,155400,0.0,0.010255115106701851,0.671014703876332,4.5,4.5,-1.0323303136558954,-1.0323303136558954
2026-03-03 08:39:00,155700,0.0,0.006387962028384209,0.5261245939990014,4.5,4.5,-0.809422452306156,-0.809422452306156
2026-03-03 08:40:00,156000,0.0,0.002943820785731077,0.5147308521571224,4.5,4.5,-0.7918936187032652,-0.7918936187032652
2026-03-03 08:41:00,156300,0.0,-0.0018739920342341065,0.5188022169243162,4.5,4.5,-0.7981572568066403,-0.7981572568066403
2026-03-03 08:42:00,156600,0.0,0.00024056527763605118,0.5794239704658402,4.5,4.5,-0.8914214930243695,-0.8914214930243695
2026-03-03 08:43:00,156900,0.0,0.0010810084640979767,0.5495974870226266,4.5,4.5,-0.8455345954194254,-0.8455345954194254
2026-03-03 08:44:00,157200,0.0,0.0009207575349137187,0.5499583628130746,4.5,4.5,-0.8460897889431918,-0.8460897889431918
2026-03-03 08:45:00,157500,0.0,0.0009694258915260434,0.575148220503989,4.5,4.5,-0.884843416159983,-0.884843416159983
2026-03-03 08:46:00,157800,0.0,0.0033300749491900206,0.6114530297947334,4.5,4.5,-0.9406969689149745,-0.9406969689149745
2026-03-03 08:47:00,158100,0.0,0.005749387666583061,0.4287409258271874,4.5,4.5,-0.6596014243495191,-0.6596014243495191
2026-03-03 08:48:00,158400,0.0,0.004018743522465229,0.5524038182097861,4.5,4.5,-0.8498520280150555,-0.8498520280150555
2026-03-03 08:49:00,158700,0.0,0.004517120309174061,0.5725237936504914,4.5,4.5,-0.8808058363853715,-0.8808058363853715
2026-03-03 08:50:00,159000,0.0,0.006349222268909216,0.5397146260584175,4.5,4.5,-0.8303301939360269,-0.8303301939360269
2026-03-03 08:51:00,159300,0.0,0.00517193041741848,0.4858667886206129,4.5,4.5,-0.7474873671086353,-0.7474873671086353
2026-03-03 08:52:00,159600,0.0,0.001901133800856769,0.5597251440414464,4.5,4.5,-0.8611156062176097,-0.8611156062176097
2026-03-03 08:53:00,159900,0.0,0.00202040933072567,0.4718697645503058,4.5,4.5,-0.7259534839235474,-0.7259534839235474
2026-03-03 08:54:00,160200,0.0,0.003210119903087616,0.4997861246107401,4.5,4.5,-0.7689017301703693,-0.7689017301703693
2026-03-03 08:55:00,160500,0.0,0.002891230396926403,0.4249263777404023,4.5,4.5,-0.6537328888313882,-0.6537328888313882
2026-03-03 08:56:00,160800,0.0,-0.00024130992824211717,0.4688949249297842,4.5,4.5,-0.7213768075842834,-0.7213768075842834
2026-03-03 08:57:00,161100,0.0,-0.00047631614143028855,0.5354120580176471,4.5,4.5,-0.8237108584886879,-0.8237108584886879
2026-03-03 08:58:00,161400,0.0,0.001087533077225089,0.5205748149014159,4.5,4.5,-0.8008843306175629,-0.8008843306175629
2026-03-03 08:59:00,161700,0.0,0.003478021826595068,0.4892167318870403,4.5,4.5,-0.7526411259800619,-0.7526411259800619
2026-03-03 09:00:00,162000,0.0,0.003736496903002262,0.5788313067879908,4.5,4.5,-0.890509702750755,-0.890509702750755
2026-03-03 09:01:00,162300,0.0,0.0046210987493395805,0.4937405423392131,4.5,4.5,-0.7596008343680202,-0.7596008343680202
2026-03-03 09:02:00,162600,0.0,0.001979077933356166,0.4222340626407546,4.5,4.5,-0.6495908656011609,-0.6495908656011609
2026-03-03 09:03:00,162900,0.0,-0.0004332654643803835,0.4549316243156474,4.5,4.5,-0.6998948066394575,-0.6998948066394575
2026-03-03 09:04:00,163200,0.0,-0.0009055221453309059,0.442891433187359,4.5,4.5,-0.68137143567286,-0.68137143567286
2026-03-03 09:05:00,163500,0.0,0.001958272885531187,0.3953207368196048,4.5,4.5,-0.6081857489532381,-0.6081857489532381
2026-03-03 09:06:00,163800,0.0,0.0055199661292135715,0.4248167914791271,4.5,4.5,-0.6535642945832725,-0.6535642945832725
2026-03-03 09:07:00,164100,0.0,0.009465671144425869,0.4246904457137188,4.5,4.5,-0.6533699164826443,-0.6533699164826443
2026-03-03 09:08:00,164400,0.0,0.008446761406958103,0.4607864820527486,4.5,4.5,-0.7089022800811516,-0.7089022800811516
2026-03-03 09:09:00,164700,0.0,0.010970099829137325,0.4697311552054479,4.5,4.5,-0.7226633157006891,-0.7226633157006891
2026-03-03 09:10:00,165000,0.0,0.012514674104750156,0.3370074476005974,4.5,4.5,-0.5184729963086114,-0.5184729963086114
2026-03-03 09:11:00,165300,0.0,0.014672558754682541,0.4164093219857499,4.5,4.5,-0.6406297261319229,-0.6406297261319229
2026-03-03 09:12:00,165600,0.0,0.013926246203482151,0.4019336379080141,4.5,4.5,-0.6183594429354063,-0.6183594429354063
2026-03-03 09:13:00,165900,0.0,0.016259845346212387,0.4417416523152827,4.5,4.5,-0.6796025420235118,-0.6796025420235118
2026-03-03 09:14:00,166200,0.0,0.017417192459106445,0.3481164474943822,4.5,4.5,-0.5355637653759726,-0.5355637653759726
2026-03-03 09:15:00,166500,0.0,0.01710505038499832,0.3571706360919151,4.5,4.5,-0.549493286295254,-0.549493286295254
2026-03-03 09:16:00,166800,0.0,0.016774533316493034,0.379929896238207,4.5,4.5,-0.5845075326741646,-0.5845075326741646
2026-03-03 09:17:00,167100,0.0,0.018100975081324577,0.376117414334863,4.5,4.5,-0.5786421758997893,-0.5786421758997893
2026-03-03 09:18:00,167400,0.0,0.017719164490699768,0.3910504809974188,4.5,4.5,-0.6016161246114136,-0.6016161246114136
2026-03-03 09:19:00,167700,0.0,0.019528035074472427,0.4044238841197314,4.5,4.5,-0.622190590953433,-0.622190590953433
2026-03-03 09:20:00,168000,0.0,0.017529333010315895,0.3335210135037584,4.5,4.5,-0.5131092515442437,-0.5131092515442437
2026-03-03 09:21:00,168300,0.0,0.016070254147052765,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:22:00,168600,0.0,0.018623890355229378,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:23:00,168900,0.0,0.01823015697300434,0.3971423940572052,4.5,4.5,-0.6109882985495465,-0.6109882985495465
2026-03-03 09:24:00,169200,0.0,0.019699454307556152,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:25:00,169500,0.0,0.020382149145007133,0.3669017682690867,4.5,4.5,-0.564464258875518,-0.564464258875518
2026-03-03 09:26:00,169800,0.0,0.017428776249289513,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:27:00,170100,0.0,0.01448283065110445,0.3375303542317276,4.5,4.5,-0.5192774680488117,-0.5192774680488117
2026-03-03 09:28:00,170400,0.0,0.011567727662622929,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:29:00,170700,0.0,0.009033308364450932,0.3354596791391743,4.5,4.5,-0.5160918140602682,-0.5160918140602682
2026-03-03 09:30:00,171000,0.0,0.008384414948523045,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:31:00,171300,0.0,0.009057549759745598,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:32:00,171600,0.0,0.010801225900650024,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:33:00,171900,0.0,0.011297767981886864,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:34:00,172200,0.0,0.011440861970186234,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:35:00,172500,0.0,0.014734553173184395,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:36:00,172800,0.0,0.01908942312002182,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:37:00,173100,0.0,0.023612527176737785,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:38:00,173400,0.0,0.02365284040570259,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:39:00,173700,0.0,0.017032526433467865,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:40:00,174000,0.0,0.013176712207496166,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:41:00,174300,0.0,0.008905312046408653,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:42:00,174600,0.0,0.003936255816370249,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:43:00,174900,0.0,-0.000357896089553833,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:44:00,175200,0.0,0.00011517107486724854,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:45:00,175500,0.0,0.0023334380239248276,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:46:00,175800,0.0,0.004920785780996084,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:47:00,176100,0.0,0.0029702666215598583,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:48:00,176400,0.0,0.002710281405597925,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:49:00,176700,0.0,0.005122740752995014,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:50:00,177000,0.0,0.0068465485237538815,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:51:00,177300,0.0,0.007898771204054356,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:52:00,177600,0.0,0.008216175250709057,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:53:00,177900,0.0,0.012560827657580376,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:54:00,178200,0.0,0.016244836151599884,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:55:00,178500,0.0,0.01871132105588913,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:56:00,178800,0.0,0.01745445467531681,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:57:00,179100,0.0,0.018270278349518776,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:58:00,179400,0.0,0.018145782873034477,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 09:59:00,179700,0.0,0.01732579618692398,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:00:00,180000,0.0,0.014066331088542938,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:01:00,180300,0.0,0.013469195924699306,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:02:00,180600,0.0,0.011096940375864506,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:03:00,180900,0.0,0.009522463195025921,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:04:00,181200,0.0,0.01031050831079483,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:05:00,181500,0.0,0.007732054218649864,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:06:00,181800,0.0,0.006553678773343563,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:07:00,182100,0.0,0.005783173255622387,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:08:00,182400,0.0,0.007359844632446766,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:09:00,182700,0.0,0.0063783153891563416,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:10:00,183000,0.0,0.008638874627649784,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:11:00,183300,0.0,0.010245129466056824,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:12:00,183600,0.0,0.00998558010905981,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:13:00,183900,0.0,0.006638751365244389,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:14:00,184200,0.0,0.0018885480239987373,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:15:00,184500,0.0,0.0047142235562205315,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:16:00,184800,0.0,0.007001555524766445,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:17:00,185100,0.0,0.0069388747215271,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:18:00,185400,0.0,0.009609881788492203,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:19:00,185700,0.0,0.010892262682318687,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:20:00,186000,0.0,0.00793453399091959,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:21:00,186300,0.0,0.007020990364253521,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:22:00,186600,0.0,0.007566588930785656,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:23:00,186900,0.0,0.005857570096850395,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:24:00,187200,0.0,0.007874991744756699,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:25:00,187500,0.0,0.006842783652245998,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:26:00,187800,0.0,0.010506856255233288,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:27:00,188100,0.0,0.013786754570901394,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:28:00,188400,0.0,0.021492017433047295,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:29:00,188700,0.0,0.03083226829767227,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:30:00,189000,0.0,0.0334404781460762,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:31:00,189300,0.0,0.03593377396464348,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:32:00,189600,0.0,0.03711468726396561,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
2026-03-03 10:33:00,189900,0.0,0.03591788187623024,0.3,4.5,4.5,-0.4615384615384615,-0.4615384615384615
